"Step","fluent-oath-59 - batch/loss","fluent-oath-59 - batch/loss__MIN","fluent-oath-59 - batch/loss__MAX"
"2720","0.5730100274085999","0.5730100274085999","0.5730100274085999"
"2723","0.5738746523857117","0.5738746523857117","0.5738746523857117"
"2724","0.5734958648681641","0.5734958648681641","0.5734958648681641"
"2726","0.5752915740013123","0.5752915740013123","0.5752915740013123"
"2729","0.5738476514816284","0.5738476514816284","0.5738476514816284"
"2730","0.572726845741272","0.572726845741272","0.572726845741272"
"2734","0.5771557688713074","0.5771557688713074","0.5771557688713074"
"2736","0.5760151743888855","0.5760151743888855","0.5760151743888855"
"2739","0.5746793150901794","0.5746793150901794","0.5746793150901794"
"2740","0.5748458504676819","0.5748458504676819","0.5748458504676819"
"2743","0.5747732520103455","0.5747732520103455","0.5747732520103455"
"2744","0.5740631222724915","0.5740631222724915","0.5740631222724915"
"2746","0.5732278227806091","0.5732278227806091","0.5732278227806091"
"2747","0.5730779767036438","0.5730779767036438","0.5730779767036438"
"2752","0.573948085308075","0.573948085308075","0.573948085308075"
"2754","0.573094367980957","0.573094367980957","0.573094367980957"
"2757","0.5729670524597168","0.5729670524597168","0.5729670524597168"
"2758","0.5730769038200378","0.5730769038200378","0.5730769038200378"
"2759","0.5727651715278625","0.5727651715278625","0.5727651715278625"
"2766","0.5709686279296875","0.5709686279296875","0.5709686279296875"
"2767","0.5708047151565552","0.5708047151565552","0.5708047151565552"
"2768","0.5707723498344421","0.5707723498344421","0.5707723498344421"
"2770","0.5703288316726685","0.5703288316726685","0.5703288316726685"
"2771","0.5700628757476807","0.5700628757476807","0.5700628757476807"
"2774","0.5707713961601257","0.5707713961601257","0.5707713961601257"
"2775","0.570828914642334","0.570828914642334","0.570828914642334"
"2777","0.5710414052009583","0.5710414052009583","0.5710414052009583"
"2778","0.5707730054855347","0.5707730054855347","0.5707730054855347"
"2780","0.5707374215126038","0.5707374215126038","0.5707374215126038"
"2784","0.5702988505363464","0.5702988505363464","0.5702988505363464"
"2785","0.5701022148132324","0.5701022148132324","0.5701022148132324"
"2786","0.5699018239974976","0.5699018239974976","0.5699018239974976"
"2788","0.5697466731071472","0.5697466731071472","0.5697466731071472"
"2789","0.5696532130241394","0.5696532130241394","0.5696532130241394"
"2794","0.5687467455863953","0.5687467455863953","0.5687467455863953"
"2796","0.5686598420143127","0.5686598420143127","0.5686598420143127"
"2797","0.5684941411018372","0.5684941411018372","0.5684941411018372"
"2798","0.5681953430175781","0.5681953430175781","0.5681953430175781"
"2799","0.5681322813034058","0.5681322813034058","0.5681322813034058"
"2803","0.5677367448806763","0.5677367448806763","0.5677367448806763"
"2804","0.5676173567771912","0.5676173567771912","0.5676173567771912"
"2808","0.5669597387313843","0.5669597387313843","0.5669597387313843"
"2809","0.5667684674263","0.5667684674263","0.5667684674263"
"2811","0.5667176246643066","0.5667176246643066","0.5667176246643066"
"2813","0.5666552782058716","0.5666552782058716","0.5666552782058716"
"2816","0.566670298576355","0.566670298576355","0.566670298576355"
"2818","0.566282331943512","0.566282331943512","0.566282331943512"
"2819","0.5660613179206848","0.5660613179206848","0.5660613179206848"
"2822","0.5655143857002258","0.5655143857002258","0.5655143857002258"
"2823","0.5654315948486328","0.5654315948486328","0.5654315948486328"
"2828","0.5653805136680603","0.5653805136680603","0.5653805136680603"
"2829","0.5654317736625671","0.5654317736625671","0.5654317736625671"
"2830","0.5653252601623535","0.5653252601623535","0.5653252601623535"
"2837","0.5648652911186218","0.5648652911186218","0.5648652911186218"
"2839","0.5650579333305359","0.5650579333305359","0.5650579333305359"
"2847","0.5638893246650696","0.5638893246650696","0.5638893246650696"
"2848","0.5638988614082336","0.5638988614082336","0.5638988614082336"
"2849","0.5638775825500488","0.5638775825500488","0.5638775825500488"
"2851","0.5635492205619812","0.5635492205619812","0.5635492205619812"
"2855","0.5630588531494141","0.5630588531494141","0.5630588531494141"
"2858","0.5628749132156372","0.5628749132156372","0.5628749132156372"
"2859","0.5627586245536804","0.5627586245536804","0.5627586245536804"
"2863","0.5623340010643005","0.5623340010643005","0.5623340010643005"
"2864","0.5622774362564087","0.5622774362564087","0.5622774362564087"
"2870","0.5619118809700012","0.5619118809700012","0.5619118809700012"
"2871","0.5618221759796143","0.5618221759796143","0.5618221759796143"
"2872","0.5617377758026123","0.5617377758026123","0.5617377758026123"
"2875","0.56117182970047","0.56117182970047","0.56117182970047"
"2876","0.5610737800598145","0.5610737800598145","0.5610737800598145"
"2878","0.5609531402587891","0.5609531402587891","0.5609531402587891"
"2880","0.5604169368743896","0.5604169368743896","0.5604169368743896"
"2882","0.5602990388870239","0.5602990388870239","0.5602990388870239"
"2889","0.5595391988754272","0.5595391988754272","0.5595391988754272"
"2890","0.5594812035560608","0.5594812035560608","0.5594812035560608"
"2894","0.5590182542800903","0.5590182542800903","0.5590182542800903"
"2895","0.558901309967041","0.558901309967041","0.558901309967041"
"2896","0.558721661567688","0.558721661567688","0.558721661567688"
"2897","0.5587018132209778","0.5587018132209778","0.5587018132209778"
"2899","0.5585846900939941","0.5585846900939941","0.5585846900939941"
"2900","0.5584322810173035","0.5584322810173035","0.5584322810173035"
"2902","0.5582655668258667","0.5582655668258667","0.5582655668258667"
"2905","0.5579209327697754","0.5579209327697754","0.5579209327697754"
"2906","0.5578153729438782","0.5578153729438782","0.5578153729438782"
"2907","0.5577034950256348","0.5577034950256348","0.5577034950256348"
"2908","0.5576949119567871","0.5576949119567871","0.5576949119567871"
"2909","0.5576832294464111","0.5576832294464111","0.5576832294464111"
"2911","0.5576437711715698","0.5576437711715698","0.5576437711715698"
"2912","0.557640016078949","0.557640016078949","0.557640016078949"
"2913","0.5575605034828186","0.5575605034828186","0.5575605034828186"
"2914","0.5575704574584961","0.5575704574584961","0.5575704574584961"
"2915","0.5575495958328247","0.5575495958328247","0.5575495958328247"
"2920","0.5571509003639221","0.5571509003639221","0.5571509003639221"
"2921","0.5571233034133911","0.5571233034133911","0.5571233034133911"
"2922","0.5571652054786682","0.5571652054786682","0.5571652054786682"
"2926","0.5567994713783264","0.5567994713783264","0.5567994713783264"
"2927","0.5567712187767029","0.5567712187767029","0.5567712187767029"
"2931","0.5564087629318237","0.5564087629318237","0.5564087629318237"
"2933","0.5563388466835022","0.5563388466835022","0.5563388466835022"
"2934","0.5562081933021545","0.5562081933021545","0.5562081933021545"
"2935","0.556027352809906","0.556027352809906","0.556027352809906"
"2936","0.5559601187705994","0.5559601187705994","0.5559601187705994"
"2937","0.5558147430419922","0.5558147430419922","0.5558147430419922"
"2938","0.5556883811950684","0.5556883811950684","0.5556883811950684"
"2939","0.5556246638298035","0.5556246638298035","0.5556246638298035"
"2940","0.5554932355880737","0.5554932355880737","0.5554932355880737"
"2947","0.5550479292869568","0.5550479292869568","0.5550479292869568"
"2948","0.5548920631408691","0.5548920631408691","0.5548920631408691"
"2949","0.5548955202102661","0.5548955202102661","0.5548955202102661"
"2950","0.5547133684158325","0.5547133684158325","0.5547133684158325"
"2952","0.5544305443763733","0.5544305443763733","0.5544305443763733"
"2953","0.5544008612632751","0.5544008612632751","0.5544008612632751"
"2954","0.5543270111083984","0.5543270111083984","0.5543270111083984"
"2959","0.5538294911384583","0.5538294911384583","0.5538294911384583"
"2961","0.5537149906158447","0.5537149906158447","0.5537149906158447"
"2964","0.553527295589447","0.553527295589447","0.553527295589447"
"2968","0.5532681345939636","0.5532681345939636","0.5532681345939636"
"2973","0.5529007911682129","0.5529007911682129","0.5529007911682129"
"2975","0.5527207851409912","0.5527207851409912","0.5527207851409912"
"2976","0.5526741743087769","0.5526741743087769","0.5526741743087769"
"2978","0.552451491355896","0.552451491355896","0.552451491355896"
"2980","0.5522443652153015","0.5522443652153015","0.5522443652153015"
"2981","0.5521313548088074","0.5521313548088074","0.5521313548088074"
"2982","0.5520930886268616","0.5520930886268616","0.5520930886268616"
"2987","0.5515955686569214","0.5515955686569214","0.5515955686569214"
"2988","0.5515438318252563","0.5515438318252563","0.5515438318252563"
"2992","0.551318883895874","0.551318883895874","0.551318883895874"
"2993","0.5512908697128296","0.5512908697128296","0.5512908697128296"
"2995","0.5511059165000916","0.5511059165000916","0.5511059165000916"
"2997","0.5508911609649658","0.5508911609649658","0.5508911609649658"
"2999","0.5507593750953674","0.5507593750953674","0.5507593750953674"
"3000","0.5506531000137329","0.5506531000137329","0.5506531000137329"
"3001","0.5506389141082764","0.5506389141082764","0.5506389141082764"
"3004","0.5504733324050903","0.5504733324050903","0.5504733324050903"
"3006","0.5503546595573425","0.5503546595573425","0.5503546595573425"
"3010","0.5501115322113037","0.5501115322113037","0.5501115322113037"
"3012","0.5499590635299683","0.5499590635299683","0.5499590635299683"
"3013","0.5498079657554626","0.5498079657554626","0.5498079657554626"
"3015","0.5496166348457336","0.5496166348457336","0.5496166348457336"
"3019","0.549208402633667","0.549208402633667","0.549208402633667"
"3022","0.5489170551300049","0.5489170551300049","0.5489170551300049"
"3025","0.5486823320388794","0.5486823320388794","0.5486823320388794"
"3026","0.5486016273498535","0.5486016273498535","0.5486016273498535"
"3034","0.5480164289474487","0.5480164289474487","0.5480164289474487"
"3035","0.5479218363761902","0.5479218363761902","0.5479218363761902"
"3038","0.5477080345153809","0.5477080345153809","0.5477080345153809"
"3040","0.5476364493370056","0.5476364493370056","0.5476364493370056"
"3044","0.5473031997680664","0.5473031997680664","0.5473031997680664"
"3045","0.5472098588943481","0.5472098588943481","0.5472098588943481"
"3048","0.5470466613769531","0.5470466613769531","0.5470466613769531"
"3053","0.5466988682746887","0.5466988682746887","0.5466988682746887"
"3054","0.5466393828392029","0.5466393828392029","0.5466393828392029"
"3058","0.5462207794189453","0.5462207794189453","0.5462207794189453"
"3060","0.47936075925827026","0.47936075925827026","0.47936075925827026"
"3061","0.5014294385910034","0.5014294385910034","0.5014294385910034"
"3065","0.5082653760910034","0.5082653760910034","0.5082653760910034"
"3068","0.511664092540741","0.511664092540741","0.511664092540741"
"3071","0.5126875638961792","0.5126875638961792","0.5126875638961792"
"3076","0.5114737153053284","0.5114737153053284","0.5114737153053284"
"3080","0.5114140510559082","0.5114140510559082","0.5114140510559082"
"3082","0.5112521648406982","0.5112521648406982","0.5112521648406982"
"3085","0.510826587677002","0.510826587677002","0.510826587677002"
"3086","0.5108964443206787","0.5108964443206787","0.5108964443206787"
"3087","0.5114967226982117","0.5114967226982117","0.5114967226982117"
"3092","0.5110148191452026","0.5110148191452026","0.5110148191452026"
"3095","0.5105867981910706","0.5105867981910706","0.5105867981910706"
"3101","0.5104135870933533","0.5104135870933533","0.5104135870933533"
"3104","0.5105013251304626","0.5105013251304626","0.5105013251304626"
"3105","0.510518491268158","0.510518491268158","0.510518491268158"
"3108","0.5097942352294922","0.5097942352294922","0.5097942352294922"
"3110","0.5091899037361145","0.5091899037361145","0.5091899037361145"
"3112","0.5089124441146851","0.5089124441146851","0.5089124441146851"
"3115","0.5089775919914246","0.5089775919914246","0.5089775919914246"
"3116","0.5089340806007385","0.5089340806007385","0.5089340806007385"
"3118","0.5088569521903992","0.5088569521903992","0.5088569521903992"
"3119","0.5088024735450745","0.5088024735450745","0.5088024735450745"
"3122","0.508194088935852","0.508194088935852","0.508194088935852"
"3124","0.5084621906280518","0.5084621906280518","0.5084621906280518"
"3126","0.5083335041999817","0.5083335041999817","0.5083335041999817"
"3128","0.5079522728919983","0.5079522728919983","0.5079522728919983"
"3129","0.5080159306526184","0.5080159306526184","0.5080159306526184"
"3134","0.5081971883773804","0.5081971883773804","0.5081971883773804"
"3135","0.5081338286399841","0.5081338286399841","0.5081338286399841"
"3136","0.5083206295967102","0.5083206295967102","0.5083206295967102"
"3137","0.5084543824195862","0.5084543824195862","0.5084543824195862"
"3140","0.5082652568817139","0.5082652568817139","0.5082652568817139"
"3142","0.5084174871444702","0.5084174871444702","0.5084174871444702"
"3144","0.5085429549217224","0.5085429549217224","0.5085429549217224"
"3145","0.5084591507911682","0.5084591507911682","0.5084591507911682"
"3148","0.5085196495056152","0.5085196495056152","0.5085196495056152"
"3150","0.508223831653595","0.508223831653595","0.508223831653595"
"3151","0.5084330439567566","0.5084330439567566","0.5084330439567566"
"3153","0.5080145597457886","0.5080145597457886","0.5080145597457886"
"3155","0.5081019401550293","0.5081019401550293","0.5081019401550293"
"3156","0.5080730319023132","0.5080730319023132","0.5080730319023132"
"3158","0.5079614520072937","0.5079614520072937","0.5079614520072937"
"3159","0.5079949498176575","0.5079949498176575","0.5079949498176575"
"3160","0.5080453157424927","0.5080453157424927","0.5080453157424927"
"3163","0.5080471634864807","0.5080471634864807","0.5080471634864807"
"3164","0.5082436800003052","0.5082436800003052","0.5082436800003052"
"3169","0.5078409910202026","0.5078409910202026","0.5078409910202026"
"3170","0.5077688097953796","0.5077688097953796","0.5077688097953796"
"3172","0.5077239871025085","0.5077239871025085","0.5077239871025085"
"3173","0.5075035095214844","0.5075035095214844","0.5075035095214844"
"3175","0.5074120759963989","0.5074120759963989","0.5074120759963989"
"3176","0.507380485534668","0.507380485534668","0.507380485534668"
"3182","0.5069949626922607","0.5069949626922607","0.5069949626922607"
"3183","0.5068734288215637","0.5068734288215637","0.5068734288215637"
"3184","0.5069135427474976","0.5069135427474976","0.5069135427474976"
"3185","0.5067728757858276","0.5067728757858276","0.5067728757858276"
"3186","0.5065943002700806","0.5065943002700806","0.5065943002700806"
"3187","0.5066178441047668","0.5066178441047668","0.5066178441047668"
"3192","0.5063406229019165","0.5063406229019165","0.5063406229019165"
"3193","0.5062971711158752","0.5062971711158752","0.5062971711158752"
"3194","0.5060822367668152","0.5060822367668152","0.5060822367668152"
"3196","0.5060302019119263","0.5060302019119263","0.5060302019119263"
"3198","0.5058239698410034","0.5058239698410034","0.5058239698410034"
"3199","0.5058501362800598","0.5058501362800598","0.5058501362800598"
"3203","0.5056627988815308","0.5056627988815308","0.5056627988815308"
"3208","0.5053997039794922","0.5053997039794922","0.5053997039794922"
"3210","0.5051946043968201","0.5051946043968201","0.5051946043968201"
"3211","0.5050433278083801","0.5050433278083801","0.5050433278083801"
"3214","0.5048205256462097","0.5048205256462097","0.5048205256462097"
"3216","0.5048409700393677","0.5048409700393677","0.5048409700393677"
"3217","0.5047064423561096","0.5047064423561096","0.5047064423561096"
"3218","0.5047695636749268","0.5047695636749268","0.5047695636749268"
"3222","0.5045140981674194","0.5045140981674194","0.5045140981674194"
"3225","0.5043028593063354","0.5043028593063354","0.5043028593063354"
"3227","0.5041991472244263","0.5041991472244263","0.5041991472244263"
"3228","0.504177451133728","0.504177451133728","0.504177451133728"
"3229","0.5041208267211914","0.5041208267211914","0.5041208267211914"
"3230","0.5041376948356628","0.5041376948356628","0.5041376948356628"
"3231","0.5040792226791382","0.5040792226791382","0.5040792226791382"
"3232","0.5040978789329529","0.5040978789329529","0.5040978789329529"
"3236","0.5040055513381958","0.5040055513381958","0.5040055513381958"
"3239","0.5038725137710571","0.5038725137710571","0.5038725137710571"
"3240","0.5037972331047058","0.5037972331047058","0.5037972331047058"
"3242","0.5037444829940796","0.5037444829940796","0.5037444829940796"
"3246","0.5035465955734253","0.5035465955734253","0.5035465955734253"
"3247","0.5034921765327454","0.5034921765327454","0.5034921765327454"
"3248","0.5033791661262512","0.5033791661262512","0.5033791661262512"
"3250","0.5032488703727722","0.5032488703727722","0.5032488703727722"
"3251","0.5031578540802002","0.5031578540802002","0.5031578540802002"
"3253","0.5030823349952698","0.5030823349952698","0.5030823349952698"
"3258","0.5025546550750732","0.5025546550750732","0.5025546550750732"
"3260","0.5025909543037415","0.5025909543037415","0.5025909543037415"
"3262","0.5025315284729004","0.5025315284729004","0.5025315284729004"
"3264","0.5023962259292603","0.5023962259292603","0.5023962259292603"
"3265","0.5023420453071594","0.5023420453071594","0.5023420453071594"
"3267","0.5023126006126404","0.5023126006126404","0.5023126006126404"
"3268","0.5021962523460388","0.5021962523460388","0.5021962523460388"
"3272","0.5019602179527283","0.5019602179527283","0.5019602179527283"
"3274","0.5018148422241211","0.5018148422241211","0.5018148422241211"
"3278","0.5016512870788574","0.5016512870788574","0.5016512870788574"
"3280","0.5015659332275391","0.5015659332275391","0.5015659332275391"
"3282","0.5014449954032898","0.5014449954032898","0.5014449954032898"
"3283","0.5014134049415588","0.5014134049415588","0.5014134049415588"
"3288","0.5010476112365723","0.5010476112365723","0.5010476112365723"
"3290","0.5009480714797974","0.5009480714797974","0.5009480714797974"
"3293","0.5007089972496033","0.5007089972496033","0.5007089972496033"
"3297","0.5004057288169861","0.5004057288169861","0.5004057288169861"
"3301","0.49997657537460327","0.49997657537460327","0.49997657537460327"
"3302","0.4998885691165924","0.4998885691165924","0.4998885691165924"
"3303","0.4998612105846405","0.4998612105846405","0.4998612105846405"
"3305","0.49986472725868225","0.49986472725868225","0.49986472725868225"
"3308","0.4996604025363922","0.4996604025363922","0.4996604025363922"
"3310","0.4995632469654083","0.4995632469654083","0.4995632469654083"
"3311","0.4994892179965973","0.4994892179965973","0.4994892179965973"
"3313","0.4994696378707886","0.4994696378707886","0.4994696378707886"
"3317","0.4990537762641907","0.4990537762641907","0.4990537762641907"
"3318","0.4990195631980896","0.4990195631980896","0.4990195631980896"
"3319","0.49904876947402954","0.49904876947402954","0.49904876947402954"
"3320","0.499019980430603","0.499019980430603","0.499019980430603"
"3321","0.49897003173828125","0.49897003173828125","0.49897003173828125"
"3322","0.4989473521709442","0.4989473521709442","0.4989473521709442"
"3327","0.4986681342124939","0.4986681342124939","0.4986681342124939"
"3332","0.49825555086135864","0.49825555086135864","0.49825555086135864"
"3333","0.49820253252983093","0.49820253252983093","0.49820253252983093"
"3336","0.49785739183425903","0.49785739183425903","0.49785739183425903"
"3344","0.4975057542324066","0.4975057542324066","0.4975057542324066"
"3345","0.49748870730400085","0.49748870730400085","0.49748870730400085"
"3347","0.4974732995033264","0.4974732995033264","0.4974732995033264"
"3351","0.4973175525665283","0.4973175525665283","0.4973175525665283"
"3352","0.4972659945487976","0.4972659945487976","0.4972659945487976"
"3353","0.49724483489990234","0.49724483489990234","0.49724483489990234"
"3355","0.49719303846359253","0.49719303846359253","0.49719303846359253"
"3357","0.4971059262752533","0.4971059262752533","0.4971059262752533"
"3359","0.4969244599342346","0.4969244599342346","0.4969244599342346"
"3362","0.4967779815196991","0.4967779815196991","0.4967779815196991"
"3363","0.4967269003391266","0.4967269003391266","0.4967269003391266"
"3365","0.4965587854385376","0.4965587854385376","0.4965587854385376"
"3367","0.49639132618904114","0.49639132618904114","0.49639132618904114"
"3370","0.4961821734905243","0.4961821734905243","0.4961821734905243"
"3372","0.4960625469684601","0.4960625469684601","0.4960625469684601"
"3377","0.4956808090209961","0.4956808090209961","0.4956808090209961"
"3379","0.4955970048904419","0.4955970048904419","0.4955970048904419"
"3384","0.49531498551368713","0.49531498551368713","0.49531498551368713"
"3385","0.4952491819858551","0.4952491819858551","0.4952491819858551"
"3386","0.4952475428581238","0.4952475428581238","0.4952475428581238"
"3388","0.4951537549495697","0.4951537549495697","0.4951537549495697"
"3389","0.4951239824295044","0.4951239824295044","0.4951239824295044"
"3390","0.4950855076313019","0.4950855076313019","0.4950855076313019"
"3391","0.49505940079689026","0.49505940079689026","0.49505940079689026"
"3393","0.494992733001709","0.494992733001709","0.494992733001709"
"3397","0.494781494140625","0.494781494140625","0.494781494140625"
"3398","0.49473080039024353","0.49473080039024353","0.49473080039024353"
"3400","0.4585880935192108","0.4585880935192108","0.4585880935192108"
"3402","0.4661509692668915","0.4661509692668915","0.4661509692668915"
"3404","0.4642568826675415","0.4642568826675415","0.4642568826675415"
"3405","0.46420350670814514","0.46420350670814514","0.46420350670814514"
"3406","0.46398356556892395","0.46398356556892395","0.46398356556892395"
"3407","0.463279128074646","0.463279128074646","0.463279128074646"
"3410","0.4637264311313629","0.4637264311313629","0.4637264311313629"
"3411","0.463863343000412","0.463863343000412","0.463863343000412"
"3413","0.4632141888141632","0.4632141888141632","0.4632141888141632"
"3415","0.46342799067497253","0.46342799067497253","0.46342799067497253"
"3417","0.46336036920547485","0.46336036920547485","0.46336036920547485"
"3418","0.46441739797592163","0.46441739797592163","0.46441739797592163"
"3419","0.4638427793979645","0.4638427793979645","0.4638427793979645"
"3420","0.46342265605926514","0.46342265605926514","0.46342265605926514"
"3422","0.46366098523139954","0.46366098523139954","0.46366098523139954"
"3423","0.4642527401447296","0.4642527401447296","0.4642527401447296"
"3424","0.4641861617565155","0.4641861617565155","0.4641861617565155"
"3426","0.46403390169143677","0.46403390169143677","0.46403390169143677"
"3428","0.4645082652568817","0.4645082652568817","0.4645082652568817"
"3432","0.463728666305542","0.463728666305542","0.463728666305542"
"3433","0.4634438157081604","0.4634438157081604","0.4634438157081604"
"3434","0.4637809991836548","0.4637809991836548","0.4637809991836548"
"3437","0.4637839198112488","0.4637839198112488","0.4637839198112488"
"3438","0.464330792427063","0.464330792427063","0.464330792427063"
"3440","0.46416372060775757","0.46416372060775757","0.46416372060775757"
"3441","0.46463847160339355","0.46463847160339355","0.46463847160339355"
"3443","0.4649163484573364","0.4649163484573364","0.4649163484573364"
"3446","0.46550923585891724","0.46550923585891724","0.46550923585891724"
"3449","0.4658709168434143","0.4658709168434143","0.4658709168434143"
"3450","0.46589818596839905","0.46589818596839905","0.46589818596839905"
"3451","0.4661276042461395","0.4661276042461395","0.4661276042461395"
"3453","0.46598121523857117","0.46598121523857117","0.46598121523857117"
"3455","0.46589577198028564","0.46589577198028564","0.46589577198028564"
"3458","0.4651930332183838","0.4651930332183838","0.4651930332183838"
"3459","0.46544504165649414","0.46544504165649414","0.46544504165649414"
"3462","0.4655211567878723","0.4655211567878723","0.4655211567878723"
"3463","0.46529802680015564","0.46529802680015564","0.46529802680015564"
"3464","0.4651589095592499","0.4651589095592499","0.4651589095592499"
"3469","0.4647902250289917","0.4647902250289917","0.4647902250289917"
"3470","0.464729368686676","0.464729368686676","0.464729368686676"
"3471","0.4650351405143738","0.4650351405143738","0.4650351405143738"
"3472","0.4650721549987793","0.4650721549987793","0.4650721549987793"
"3473","0.4648483693599701","0.4648483693599701","0.4648483693599701"
"3474","0.46493077278137207","0.46493077278137207","0.46493077278137207"
"3478","0.46502745151519775","0.46502745151519775","0.46502745151519775"
"3481","0.4649659991264343","0.4649659991264343","0.4649659991264343"
"3482","0.4648858606815338","0.4648858606815338","0.4648858606815338"
"3486","0.4645702540874481","0.4645702540874481","0.4645702540874481"
"3501","0.4637904763221741","0.4637904763221741","0.4637904763221741"
"3505","0.4637325704097748","0.4637325704097748","0.4637325704097748"
"3507","0.4633635878562927","0.4633635878562927","0.4633635878562927"
"3510","0.4634326100349426","0.4634326100349426","0.4634326100349426"
"3511","0.46337708830833435","0.46337708830833435","0.46337708830833435"
"3516","0.4631131887435913","0.4631131887435913","0.4631131887435913"
"3517","0.4631262719631195","0.4631262719631195","0.4631262719631195"
"3518","0.46305152773857117","0.46305152773857117","0.46305152773857117"
"3519","0.46314382553100586","0.46314382553100586","0.46314382553100586"
"3520","0.4630527198314667","0.4630527198314667","0.4630527198314667"
"3523","0.4628870189189911","0.4628870189189911","0.4628870189189911"
"3524","0.4630390405654907","0.4630390405654907","0.4630390405654907"
"3526","0.4630705416202545","0.4630705416202545","0.4630705416202545"
"3528","0.462973952293396","0.462973952293396","0.462973952293396"
"3530","0.4629185199737549","0.4629185199737549","0.4629185199737549"
"3535","0.4626862704753876","0.4626862704753876","0.4626862704753876"
"3539","0.4623372256755829","0.4623372256755829","0.4623372256755829"
"3540","0.4624441862106323","0.4624441862106323","0.4624441862106323"
"3542","0.4622553884983063","0.4622553884983063","0.4622553884983063"
"3543","0.46213197708129883","0.46213197708129883","0.46213197708129883"
"3544","0.46195536851882935","0.46195536851882935","0.46195536851882935"
"3546","0.4617883563041687","0.4617883563041687","0.4617883563041687"
"3547","0.46176567673683167","0.46176567673683167","0.46176567673683167"
"3548","0.46170052886009216","0.46170052886009216","0.46170052886009216"
"3549","0.4616119861602783","0.4616119861602783","0.4616119861602783"
"3550","0.4615340828895569","0.4615340828895569","0.4615340828895569"
"3553","0.4614950716495514","0.4614950716495514","0.4614950716495514"
"3555","0.46133482456207275","0.46133482456207275","0.46133482456207275"
"3558","0.46121951937675476","0.46121951937675476","0.46121951937675476"
"3559","0.46123772859573364","0.46123772859573364","0.46123772859573364"
"3563","0.4611474573612213","0.4611474573612213","0.4611474573612213"
"3566","0.46088024973869324","0.46088024973869324","0.46088024973869324"
"3567","0.4609076678752899","0.4609076678752899","0.4609076678752899"
"3569","0.4607527256011963","0.4607527256011963","0.4607527256011963"
"3571","0.4607711434364319","0.4607711434364319","0.4607711434364319"
"3572","0.4607031047344208","0.4607031047344208","0.4607031047344208"
"3573","0.4607183337211609","0.4607183337211609","0.4607183337211609"
"3574","0.4608020782470703","0.4608020782470703","0.4608020782470703"
"3575","0.46068906784057617","0.46068906784057617","0.46068906784057617"
"3581","0.4602935314178467","0.4602935314178467","0.4602935314178467"
"3582","0.46024560928344727","0.46024560928344727","0.46024560928344727"
"3583","0.46026280522346497","0.46026280522346497","0.46026280522346497"
"3585","0.4602473974227905","0.4602473974227905","0.4602473974227905"
"3587","0.46021270751953125","0.46021270751953125","0.46021270751953125"
"3588","0.4601152837276459","0.4601152837276459","0.4601152837276459"
"3589","0.4600731432437897","0.4600731432437897","0.4600731432437897"
"3591","0.45998916029930115","0.45998916029930115","0.45998916029930115"
"3592","0.45997124910354614","0.45997124910354614","0.45997124910354614"
"3596","0.4599447548389435","0.4599447548389435","0.4599447548389435"
"3597","0.4598284661769867","0.4598284661769867","0.4598284661769867"
"3599","0.4596891701221466","0.4596891701221466","0.4596891701221466"
"3602","0.4596487283706665","0.4596487283706665","0.4596487283706665"
"3604","0.45970454812049866","0.45970454812049866","0.45970454812049866"
"3606","0.45975276827812195","0.45975276827812195","0.45975276827812195"
"3608","0.4597684144973755","0.4597684144973755","0.4597684144973755"
"3609","0.4597412347793579","0.4597412347793579","0.4597412347793579"
"3610","0.4597259759902954","0.4597259759902954","0.4597259759902954"
"3611","0.45963871479034424","0.45963871479034424","0.45963871479034424"
"3612","0.45968422293663025","0.45968422293663025","0.45968422293663025"
"3613","0.45970892906188965","0.45970892906188965","0.45970892906188965"
"3615","0.4596678614616394","0.4596678614616394","0.4596678614616394"
"3617","0.45950746536254883","0.45950746536254883","0.45950746536254883"
"3620","0.4594413936138153","0.4594413936138153","0.4594413936138153"
"3621","0.459412544965744","0.459412544965744","0.459412544965744"
"3623","0.4593070447444916","0.4593070447444916","0.4593070447444916"
"3627","0.4593355357646942","0.4593355357646942","0.4593355357646942"
"3628","0.4592435359954834","0.4592435359954834","0.4592435359954834"
"3629","0.4591987431049347","0.4591987431049347","0.4591987431049347"
"3631","0.45916467905044556","0.45916467905044556","0.45916467905044556"
"3633","0.45903903245925903","0.45903903245925903","0.45903903245925903"
"3634","0.45910534262657166","0.45910534262657166","0.45910534262657166"
"3638","0.45899641513824463","0.45899641513824463","0.45899641513824463"
"3639","0.4588463306427002","0.4588463306427002","0.4588463306427002"
"3640","0.4588257074356079","0.4588257074356079","0.4588257074356079"
"3644","0.45877623558044434","0.45877623558044434","0.45877623558044434"
"3648","0.4586809575557709","0.4586809575557709","0.4586809575557709"
"3649","0.4586142599582672","0.4586142599582672","0.4586142599582672"
"3650","0.458478718996048","0.458478718996048","0.458478718996048"
"3654","0.45820310711860657","0.45820310711860657","0.45820310711860657"
"3656","0.458148717880249","0.458148717880249","0.458148717880249"
"3657","0.45813173055648804","0.45813173055648804","0.45813173055648804"
"3661","0.4579091966152191","0.4579091966152191","0.4579091966152191"
"3665","0.45782139897346497","0.45782139897346497","0.45782139897346497"
"3667","0.4577941298484802","0.4577941298484802","0.4577941298484802"
"3669","0.4575836956501007","0.4575836956501007","0.4575836956501007"
